year,from_core,to_core,candidate_path,geometry_sha256,old_cost,new_cost,old_route_candidate_cost,optimized_cost_change_pct,old_length_km,new_length_km,fallback_length_m,below95pct_coverage_valid_length_m,source_endpoint_shift_km,destination_endpoint_shift_km,new_within_1000m_of_old_pct,old_within_1000m_of_new_pct,new_within_5000m_of_old_pct,old_within_5000m_of_new_pct
2016,18,24,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_18\attempt_ca15f71552.gdb\route_24_db055b15ed,4ef46f7a5a1b876fa38ffeb0b01423c993346fc0bca792f253ad768a01f88b44,24805.3671875,24931.66796875,24955.394194434262,0.5091671503804518,9.41421356237589,9.414213562373096,0.0,0.0,2.0529661472829227e-08,2.053227908740045e-08,100.0,100.00000002697355,100.0,100.0
2016,18,28,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_18\attempt_ca15f71552.gdb\route_28_f7e12b8bc0,224fc11e2bf6db85c3c27c73690face0fe8d4fd9bc8896d42a3e4e09ac70fc0b,266926.75,268712.28125,269989.6633099119,0.6689218109462658,153.48528137423662,152.6568542494924,0.0,0.0,2.053140654404533e-08,2.053140654404533e-08,100.0,100.0000000084821,100.0,100.0
2016,18,33,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_18\attempt_ca15f71552.gdb\route_33_e6d401fd97,460d2bbb1660aa99e103298059f27382ce2bccd38b87b08d3d9e4ffb1ec5243d,193603.90625,193943.4375,194598.44476374012,0.1753741732677394,117.98275605729712,117.98275605729691,0.0,0.0,2.053140654404533e-08,2.0529661472829227e-08,93.36477011664714,93.36477014804592,100.0,100.0
2016,24,28,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_24\attempt_a3ab1eb2ec.gdb\route_28_36040f6f2a,0c1ca827f5eac79d6c701abf44d2e23d7a3001511fe58d512cce513508a26365,33950.2734375,33943.1796875,34163.006246091485,-0.020894529798287653,21.00000000000093,21.0,0.0,0.0,16.000000007178635,16.000000007178635,0.0,0.0,0.0,0.0
2016,24,33,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_24\attempt_a3ab1eb2ec.gdb\route_33_b11952ecaa,6aaf81592cf9d43d42ff72b97993da0d80979b014afca6d897ecfe57c953977d,62942.08984375,63007.3984375,63358.95099986945,0.10375981145862578,39.698484809835655,39.69848480983499,0.0,0.0,2.0530534005854702e-08,2.0529661472829227e-08,82.79927528764182,82.79927536794816,100.0,100.0
2016,24,38,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_24\attempt_a3ab1eb2ec.gdb\route_38_7595f66809,cdea5dd18e1ebcad2d10695e723650db478a7395d54b77e3f5091061aa3a3f50,168877.484375,169386.8125,169711.6220258109,0.3015962292930663,104.72792206135956,104.72792206135787,0.0,0.0,2.0529661472829227e-08,2.0529231730611176e-08,78.20215786256935,78.20215787830261,99.99999999999999,100.0
2016,26,27,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_26\attempt_3a94bebb6c.gdb\route_27_6917368f20,b51e1f0c5f6197ffd85ce38ac36b9b7a37aa8b74da96436d67eb393afba6eff2,204681.828125,205101.078125,206280.39290011278,0.20483010330745177,108.56854249492929,108.5685424949238,0.0,0.0,2.0527930048796563e-08,2.053227908740045e-08,92.56592413751633,92.94744678088101,100.0,100.00000000000001
2016,26,31,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_26\attempt_3a94bebb6c.gdb\route_31_8d74135cb5,a0c16d4eb3cad26f275cf99aeeb3f85dd0cb4017f3fd94dda2c2286a90a438a0,47066.75390625,47043.1796875,47279.74804098516,-0.05008677419512386,24.313708498989804,24.31370849898476,0.0,0.0,2.053140654404533e-08,2.052835914223407e-08,100.0,100.0,100.0,100.0
2016,26,32,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_26\attempt_3a94bebb6c.gdb\route_32_b5e3b1ebcd,087797f156a6e2b8b56a0c0c15cc00dca8b2d38abd79a39356949d8d80855bfd,258412.015625,258522.5625,258895.5232607111,0.04277930913259009,117.98275605729711,117.9827560572969,0.0,0.0,2.0530534005854702e-08,2.0528788944969563e-08,100.00000000000001,99.99999999861379,100.0,99.99999999999999
2016,27,30,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_27\attempt_78d0530c71.gdb\route_30_222d0b8dfb,4795f128af0880168e762e41b4f6003bf06e71afbb8972b1a6b23617fc703c49,353625.34375,355401.53125,357564.26940412115,0.5022794693289034,207.1837661840786,208.840620433566,0.0,0.0,2.052705740508603e-08,2.053315163591941e-08,78.97942706477617,79.81095341621959,95.68979416872433,94.29085236465203
2016,27,31,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_27\attempt_78d0530c71.gdb\route_31_ff89c8d145,eb8db7ffa185307cbc5c36c091828398308947c4856c92ec0eab10daf379c34b,644522.0,644954.6875,646532.0292736389,0.06713308467360957,317.9238815542363,317.9238815542512,0.0,0.0,2.053227908740045e-08,2.052835914223407e-08,97.66792810565978,97.66792899960937,100.0,100.0
2016,27,32,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_27\attempt_78d0530c71.gdb\route_32_25341ee74a,7cc862805192333771d37af3a7df179b31923578975cb44ff6eb7f71877be6e8,915499.9375,916280.0625,917995.4256562687,0.08521300417894118,443.30865786508275,443.30865786510134,0.0,0.0,2.053227908740045e-08,2.0528788944969563e-08,98.3275279299015,98.32752856934272,99.99999999999999,99.99999999999999
2016,27,41,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_27\attempt_78d0530c71.gdb\route_41_e3bccafcf7,c8e0d61a938a357fb518302be193ee4c4d5517c3054137b2190c8d4100df95bc,283881.625,285080.9375,285804.4792419539,0.42246922462840786,159.02438661764157,158.1959594928933,0.0,0.0,2.053227908740045e-08,2.052835914223407e-08,97.84178209374609,97.59255345875482,100.0,100.0
2016,28,33,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_28\attempt_7de5f2cfb4.gdb\route_33_ea58505068,3665851adb470adf03448f160bd0159c8b60978280991029674fbe2f9778dbb4,37535.6171875,37612.31640625,37892.83696906227,0.20433717225660786,22.65685424950203,21.82842712474619,0.0,0.0,2.0000000192373992,2.053227908740045e-08,45.02581458837232,45.20769108959571,100.0,100.0
2016,28,38,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_28\attempt_7de5f2cfb4.gdb\route_38_4116c2bac4,439dbae228725bd10219439ec4a2d7db84a1e3026d4b9329bcb17828ef6f0bb8,68052.3671875,68264.109375,68294.20932299762,0.31114595458023864,35.556349186098664,35.55634918610404,0.0,0.0,2.052705740508603e-08,2.0530534005854702e-08,100.0,100.00000000714176,100.0,100.0
2016,30,36,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_30\attempt_d7535d45fc.gdb\route_36_96535b178c,fbd2e1a82bbf410b27a4acf5f829ed3ec9f1359e34df02527bfa018d834151e0,56857.703125,56794.81640625,57334.111750122844,-0.11060369183705232,30.99999999999907,31.0,0.0,0.0,1.000000007171184,1.000000007171184,100.0,100.0,100.0,100.0
2016,30,40,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_30\attempt_d7535d45fc.gdb\route_40_94980611cd,349079430c0a8f97b35815c70c86798a016f90c9a96ce9db8521434f88989ca7,227381.0,227507.65625,228509.7705234723,0.05570221346551385,136.68124086712865,136.2670273047588,0.0,0.0,2.053227908740045e-08,1.0000000071749093,98.22832154621398,98.53674141215883,100.0,100.0
2016,30,41,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_30\attempt_d7535d45fc.gdb\route_41_de430324ce,8cd1c93ce25aabeba6f89a8ab75aa2d2a1944e3c2ae93a0d392f32b58b35a58f,309789.125,310079.53125,311203.5695908356,0.09374320354209598,169.9066376115501,169.90663761154806,0.0,0.0,2.0530534005854702e-08,2.0529661472829227e-08,73.20474789157997,73.20474789046214,97.20001561350273,95.77772918711042
2016,31,32,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_31\attempt_9718dc803f.gdb\route_32_d2dfb64b29,76ac7539c2dd7440582b81be060fdf135b39c5b609a2072712d2a9d948201017,123799.609375,124038.7578125,124190.93868836087,0.19317382236287983,64.72792206135018,64.72792206135784,0.0,3207.106784160038,2.0529231730611176e-08,2.0528788944969563e-08,100.0,100.0,100.0,100.0
2016,33,38,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_33\attempt_2371ff645b.gdb\route_38_9f21b695c8,a462a0e8c06c86b85de7c1704b1ace3ccab7631e9122346ab1217078a37ab0ca,67194.828125,67549.046875,67677.34300717611,0.5271518060006919,39.69848480982989,39.698484809834994,0.0,0.0,2.0526184766532554e-08,2.0529661472829227e-08,94.96202444009339,94.96202443794735,100.0,100.0
2016,36,40,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_36\attempt_af5a8fd080.gdb\route_40_6d3fe457c9,5cfa6d8457bb445ad7a5695e440dcc003f30f6dc23bc0c74180f05512d115460,118513.6015625,118737.2578125,119565.1144257884,0.18871779023781343,63.84062043356528,63.840620433565945,0.0,0.0,2.052835914223407e-08,2.0529231730611176e-08,68.44934236335908,69.09816674694352,100.0,100.0
2016,36,41,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_36\attempt_af5a8fd080.gdb\route_41_577b78e0f2,a4d6188fd07d35f3e13de2b7bb0266fdf4423a861da99c7a7e99eac15d4a7498,268134.40625,268955.875,270544.07059329556,0.3063645436214957,147.95331880577842,147.95331880577407,0.0,0.0,2.0529661472829227e-08,2.0529661472829227e-08,93.35707561922075,93.07711325358022,100.0,100.0
2016,36,43,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_36\attempt_af5a8fd080.gdb\route_43_a14c1bf56c,4a9c180aa92f2b32a06d9432a7ba22fd0d6e79a81def3d9475d6e0ab6dfa7267,263504.46875,264717.21875,266184.9030436067,0.4602388740323704,113.39696961966987,109.66904755831213,0.0,0.0,9.00000000717491,2.0528788944969563e-08,58.055621903788236,56.14704497898396,84.49881677785072,83.54730790901789
2016,38,40,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_38\attempt_577667d325.gdb\route_40_b56807c45a,0dfb896418c9c24df45be1a026869f89257d7a95b926991a72badb05f283ed81,41868.34375,41731.75,42204.251855075854,-0.32624588833897183,25.556349186110793,25.556349186104047,0.0,0.0,2.053140654404533e-08,2.0527930048796563e-08,82.72752695386555,82.72752694745857,100.0,100.0
2016,38,42,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_38\attempt_577667d325.gdb\route_42_6906a53d34,6af5a029cc48b2e3fedd5a79bf0c003143117323e63b6e50e89c4a424f614b64,56593.78515625,56544.9453125,56544.94514878042,-0.08629895246475838,29.698484809835655,29.698484809834998,0.0,0.0,2.0530534005854702e-08,2.0529661472829227e-08,100.0,100.0,100.0,100.0
2016,40,42,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_40\attempt_ea85c75b6b.gdb\route_42_6793ddf77c,c34067f86a6e7eb468ddf46b666c3d9571d792cc0d6dd201c20063db308eae79,49848.08984375,49704.76953125,49704.77009221746,-0.2875141513932422,21.41421356237139,21.414213562373092,0.0,0.0,2.053010432414906e-08,2.0530534005854702e-08,100.0,100.0,100.0,100.0
2016,40,43,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_40\attempt_ea85c75b6b.gdb\route_43_cd701281b5,466c71a838df9ba48f38f162b85b74d488ad43fdae861a972bd73b9a8dc697f2,297846.21875,297541.84375,297849.0364206805,-0.1021919973593799,132.5391052434016,132.95331880577407,0.0,0.0,2.053010432414906e-08,0.9999999807644635,100.0,99.99999999280124,100.0,100.0
2016,40,45,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_40\attempt_ea85c75b6b.gdb\route_45_548aa8b394,8849eb1c9f008721295969dd33504d73f7eda8d19cd602768235dbeb850cad8e,286591.5625,285491.9375,286886.3297973771,-0.38369063988057395,137.48023074035683,136.30865786510142,0.0,0.0,2.053010432414906e-08,2.053227908740045e-08,98.53274172477525,98.54524541636391,100.0,100.0
2016,41,43,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_41\attempt_5d638d9886.gdb\route_43_fb70a48f68,c2dd393cddd933e4074228582834f8e428f0fcb794566e64349c6031dfcefe27,269723.9375,270852.90625,271096.32930238073,0.41856453693509543,93.29646455628384,93.29646455628166,0.0,0.0,2.0530534005854702e-08,2.0530534005854702e-08,100.00000000000001,100.00000000841614,100.0,100.0
2016,41,45,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_41\attempt_5d638d9886.gdb\route_45_9303ebb4b1,68ca605e849cc5305b6aa420df2a6af3f860c50413dd11ba8190dc4620746f30,411539.5,411868.59375,414136.4676536733,0.07996650382284809,148.10764773832452,146.93607486307098,0.0,0.0,2.0530534005854702e-08,2.053227908740045e-08,79.78815968950381,79.1570130684905,100.0,100.0
2016,42,50,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_42\attempt_6b84d8d752.gdb\route_50_5467b0160f,aabbedbd574944d27696045357c27496a5fbdde2e3c4cac544da877b924756d9,98952.328125,99371.1875,99515.86898822621,0.4232941083214259,51.828427124746625,51.828427124746185,0.0,0.0,2.053140654404533e-08,2.053227908740045e-08,100.0,100.00000000000001,100.0,100.00000000000001
2016,43,45,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_43\attempt_57310dd5ef.gdb\route_45_5ba65a5c80,d117aad0ef0ffeeee9379cd6a9fe65eabadccb0ec9020eb49e0642e5233c2696,76188.078125,76336.0,76335.99947582697,0.19415357184533466,25.55634918610459,25.556349186104047,0.0,0.0,2.0527486559018397e-08,2.053227908740045e-08,100.0,100.0,100.0,100.0
2016,43,49,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_43\attempt_57310dd5ef.gdb\route_49_46698dfc85,7ba10c1f0edb6049dccfd82e9230e225f01eb6872a0c748e491fa501f2056d94,337373.5,337337.78125,338205.33777539886,-0.010587301610820443,149.97056274847273,152.04163056034264,0.0,0.0,0.9999999928213659,2.053140654404533e-08,81.15196861288659,82.27266343813312,100.0,100.0
2016,45,49,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_45\attempt_92787c6df7.gdb\route_49_c95dfd8798,7135e26ff5b4950820209dd7df48a67d2cb49d98c1b8ae0064d6260b664de300,256926.375,257225.28125,257377.63775704495,0.11633926256111593,111.79898987322397,111.79898987322332,0.0,0.0,2.053227908740045e-08,2.053140654404533e-08,100.00000000000001,100.00000000202328,100.0,100.00000000000001
2016,45,50,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_45\attempt_92787c6df7.gdb\route_50_0f62219494,08ba83360f4215e8eb23436449d25bfa2d3adb75ac24468b6663010a7525bd25,512509.125,514363.53125,515589.1912964605,0.36182892353380236,275.90663761154934,276.4924240491751,0.0,0.0,2.0529661472829227e-08,2.053227908740045e-08,74.19266038967275,73.98773985464032,100.0,100.0
2016,45,53,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_45\attempt_92787c6df7.gdb\route_53_09f14a46b0,c4d2411807d89949e96e0984f8ea8744fa8067683179a61e33cd5f7fc7039dad,688632.8125,688914.6875,690706.7387285201,0.04093255431392162,267.59797974644715,267.18376618407365,0.0,0.0,1.0000000071786346,2.053227908740045e-08,97.97359935459437,97.97673601541881,100.0,100.0
2016,49,53,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_49\attempt_6f86fdb64a.gdb\route_53_1e72613b0e,b987bfda97e3207fdccd74c4f7f444039b4567fffee2a5435a622d816d26dd98,359771.9375,360676.84375,360728.90585807234,0.25152218827517725,125.55634918611068,125.55634918610404,0.0,0.0,2.0529675351686165e-08,2.053227908740045e-08,100.0,100.0,100.0,100.0
2016,50,53,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2016\source_50\attempt_f5bd68da29.gdb\route_53_000a1bd3ac,c52482424658b0ce22733c280a04d9d624a4844b4329fbf6854acc0544aa9fa6,666005.375,667081.1875,668640.1089935568,0.16153210475216007,260.4924240491833,259.9066376115481,0.0,0.0,2.0529661472829227e-08,2.0530976922847057e-08,66.69244646738026,66.76734734004873,72.13368325309752,72.19634805630653
2020,1,9,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_1\attempt_54571a1b82.gdb\route_9_e013beb372,f95477200cf12e09a481bb0afc8761e7865ae117f277cb156b168f258bd910da,127228.984375,127419.890625,128098.95238437022,0.15004933894411376,99.87005768509964,99.87005768508881,0.0,0.0,2.053140654404533e-08,2.0527930048796563e-08,96.5813441570858,96.9960967082239,99.99999999999999,99.99999999999999
2020,1,13,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_1\attempt_54571a1b82.gdb\route_13_db38bf6528,1f40b0e50d822a1812e6dfa6d025ff2b5287b8c128b0995d78d83737fea4fe1a,283807.1875,284495.09375,285538.6707849139,0.24238506996938636,236.37972567695635,237.20815280171308,0.0,0.0,2.053140654404533e-08,2.053227908740045e-08,85.47442674171572,85.59875202120253,100.0,100.0
2020,1,17,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_1\attempt_54571a1b82.gdb\route_17_43b4db577d,837a3edcc2440bacf5ab5eb494f1631cd82cc51725aa26c283ebdc809d7ae108,360643.15625,361447.21875,362643.54785207,0.22295237995384465,242.7401153701846,241.91168824543144,0.0,0.0,2.053140654404533e-08,2.053010432414906e-08,97.34853094164448,97.35757990833733,100.0,100.0
2020,9,13,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_9\attempt_51f0596b62.gdb\route_13_986d72d027,ece7be623d7745d7829c46271c47de5ab758f1a45512fb94be5ead2fa6ad71c6,43928.1328125,44664.37890625,44853.1812328677,1.6760241025780553,26.798989873219607,27.213203435596423,0.0,0.0,2.0528788944969563e-08,1.0000000071786346,100.0,100.00000003588855,100.0,100.0
2020,9,17,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_9\attempt_51f0596b62.gdb\route_17_74e764d9ae,b665c0ff85a7f9a8555f337d5c67a318d3c417ad570fb967e082a3d5e83a00cf,92298.7890625,92917.5859375,93299.89520789673,0.6704279452474537,58.07106781186323,57.65685424949238,0.0,0.0,0.9999999928213659,2.053010432414906e-08,100.0,99.99999998781075,100.0,100.0
2020,13,17,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_13\attempt_2ae025ceb4.gdb\route_17_e8aac4d54a,45236bee8ae9e85afd4b3a8a97a81bc9cc7b8bc864ff39114f36e3279cc436d1,149698.390625,149930.640625,150821.54141217517,0.15514528848996623,98.01219330881582,98.01219330881975,0.0,0.0,2.0529231730611176e-08,2.053010432414906e-08,64.56775344606204,64.56775345407426,88.10524032172316,88.17923974074279
2020,17,24,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_17\attempt_314ad75f12.gdb\route_24_6ac727b024,70f5b887b6bd4474449db590043755a989a1b1a4ad85b18ceec4a67389bbca4a,53852.23828125,54009.89453125,54372.988337445924,0.29275709799956307,32.24264068711808,32.071067811865476,0.0,0.0,3.9999999928213654,10.049875612063968,0.0,0.0,34.29373435433555,29.19802277945865
2020,18,24,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_18\attempt_23b6707d82.gdb\route_24_f5d00c5b86,098b110436126c3cba99c2bd5173cb7980180ab25ce0deb0ca5e60e29cb32016,23813.447265625,23971.57421875,23971.574921875774,0.664023781862344,9.41421356237589,9.414213562373096,0.0,0.0,2.0529661472829227e-08,2.053227908740045e-08,100.0,100.0,100.0,100.0
2020,18,28,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_18\attempt_23b6707d82.gdb\route_28_620e570890,a8073e7022bd38db674fdd6fb1e015fa590544a0465fcd4ee33e33877d217955,257074.671875,257119.953125,257213.0283870649,0.017614045627190045,158.04163056034855,158.0416305603426,0.0,0.0,2.0529661472829227e-08,2.053140654404533e-08,100.0,100.0,100.0,100.0
2020,18,33,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_18\attempt_23b6707d82.gdb\route_33_1b95727bdf,15c0054c9abf30b2a9a071d61b6e3cae5b9399f91065f3919592b525a8e26f37,193014.03125,193675.3125,194321.08278614416,0.34260786416273614,117.98275605729603,117.98275605729691,0.0,0.0,2.053140654404533e-08,2.0529661472829227e-08,100.0,99.99999999861505,100.0,100.0
2020,24,28,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_24\attempt_28b47bf06c.gdb\route_28_9ab5234fd5,32c41240f1f565b23eea9a269fcef9c7301cfbbb15d948dde8b2c73ccb2540bc,31310.826171875,31360.03515625,31360.03595590729,0.15716284235003375,21.00000000000093,21.0,0.0,0.0,2.052835914223407e-08,2.0527486559018397e-08,100.0,100.0,100.0,100.0
2020,24,33,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_24\attempt_28b47bf06c.gdb\route_33_0fa1788434,c8a95af3ce6501d78563ac1c8d3aa20e9998f5c5adf2fdbff0ed971c25dd1e19,62727.453125,62747.359375,62869.89502565819,0.03173451018381179,39.69848480984111,39.698484809834994,0.0,0.0,2.0530534005854702e-08,2.0529661472829227e-08,100.0,100.00000001712945,100.0,100.0
2020,24,38,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_24\attempt_28b47bf06c.gdb\route_38_b209ccf8df,68627ab9ba635f3ef9df30d136913efddb689da7cd26eeb145058c36c296509b,161990.515625,162446.828125,162562.04245567226,0.2816908744560864,104.72792206136147,104.72792206135784,0.0,0.0,2.0529661472829227e-08,2.0529231730611176e-08,56.73197022620536,57.1274842231715,100.0,99.99999999999999
2020,26,27,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_26\attempt_6f42ba1f04.gdb\route_27_b2e8598557,353bdbe54fd618766b0a641a375b926ca2c35b5385e664be4c5758a7c71082b9,205056.625,205480.359375,206053.74762898442,0.20664261639924408,108.56854249493257,108.5685424949238,0.0,0.0,2.0527930048796563e-08,2.053227908740045e-08,100.00000000000001,99.99999999946237,100.0,100.0
2020,26,31,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_26\attempt_6f42ba1f04.gdb\route_31_607bf81a66,8c43199285b4a08ccb4fe64c152654b0de297d838b9963fd5f049fd63fd0136c,44784.984375,44812.7734375,44814.66864720693,0.06204995466183583,24.31370849898871,24.31370849898476,0.0,0.0,2.053140654404533e-08,2.052835914223407e-08,100.0,100.0,100.0,100.0
2020,26,32,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_26\attempt_6f42ba1f04.gdb\route_32_b5d0b34260,3a341487163550a5d29f81a4dd19c3ca9009714f707f4820662aa51839ef7587,239837.046875,240973.453125,241166.29618414125,0.47382431730502717,117.98275605729822,117.98275605729691,0.0,0.0,2.0530534005854702e-08,2.0528788944969563e-08,95.55643480257974,95.90751460011117,100.0,100.0
2020,27,30,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_27\attempt_a38f26c131.gdb\route_30_5386214232,70c18816ad5b6fd09dcfd7bc9b28840b84cad7acbdeac507ea582e1da5a95f4f,330923.28125,331014.59375,332083.77086073364,0.02759325353449693,203.45584412272535,203.8700576850888,0.0,0.0,2.052705740508603e-08,0.9999999807663262,96.93793156385817,97.13528645842317,100.0,100.0
2020,27,31,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_27\attempt_a38f26c131.gdb\route_31_804e776f53,07676c909b0f3d8ec4df3f813be324fd641a27a0d1aa2a7dce32862b59bac5bf,627627.5,628644.125,629593.655352158,0.16197904011534536,318.7523086789904,318.75230867899734,0.0,0.0,2.053227908740045e-08,2.052835914223407e-08,100.0,100.0,100.0,100.0
2020,27,32,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_27\attempt_a38f26c131.gdb\route_32_b421c7c18c,ea68775267561ace4fabccfbd5e73678ba73e8695b26fbd0eb003d4fb0a3ebe2,884418.0,885520.9375,886487.7777160022,0.12470771739154785,449.10764773831977,449.10764773832483,0.0,3000.0,2.053227908740045e-08,2.0528788944969563e-08,99.99999999999999,99.99999999835623,100.0,100.0
2020,27,41,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_27\attempt_a38f26c131.gdb\route_41_3cd96a9c92,38b9176aa6e7e69737330b870546ab5eed914301c277193b95128c1a8dc46fce,289308.5,290387.21875,291634.589988615,0.3728610635359786,158.19595949289376,158.1959594928933,0.0,0.0,2.053227908740045e-08,2.052835914223407e-08,93.26351049291884,93.2635104476627,100.0,100.0
2020,28,33,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_28\attempt_a701c63d9b.gdb\route_33_67cbdd0d59,39caefba748d102673ce6d60da2dec3421afa4894d7c2b1ba8eae6016a7237ed,35992.265625,36168.67578125,36302.873248773656,0.4901335139276819,21.41421356238427,21.82842712474619,0.0,0.0,2.0525756261498016e-08,1.0000000192336738,100.0,99.99999998322993,100.0,100.0
2020,28,38,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_28\attempt_a701c63d9b.gdb\route_38_39991d2714,2950de95fe0eb5906221633a42a727a825d7152a7ddabac74360db6a3829b15c,62567.73828125,62318.17578125,62593.10797317024,-0.3988677021985132,35.55634918609702,35.55634918610404,0.0,0.0,2.052705740508603e-08,2.0530534005854702e-08,55.001004522067845,55.00100451667442,100.0,100.0
2020,30,36,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_30\attempt_6eee4040d0.gdb\route_36_bd5e073f4b,983a387012672126115f62d3911a1eee8e6d5cc969dca821305a4111a111ed60,46143.203125,46341.484375,46368.95453929749,0.42970846532448537,30.99999999999907,31.0,0.0,0.0,1.9999999928213656,1.9999999928213656,0.0,0.0,100.0,100.0
2020,30,40,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_30\attempt_6eee4040d0.gdb\route_40_4f3114ef84,df987ea2c88c9e407084d97668787fc9487df441fd995034b60370777e8f455f,212580.21875,212701.546875,213709.14611116145,0.0570740427841443,136.26702730475913,136.2670273047588,0.0,0.0,2.053227908740045e-08,2.0529231730611176e-08,90.71172650891474,90.40775445642504,100.0,100.0
2020,30,41,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_30\attempt_6eee4040d0.gdb\route_41_b40e9338e8,a8ce463045dcc57a7718983e90b3766e4ce09a9dc70e22fb6cbfd1b3b981a5fc,282551.28125,283172.0,283549.64044119936,0.2196835729266322,169.9066376115501,169.90663761154812,0.0,0.0,2.0530534005854702e-08,2.0529661472829227e-08,24.44101803104525,24.684806971298624,89.35687917357282,89.465099660919
2020,31,32,C:\cheetah\diagnostics\vcf_v2_balanced_overnight_v1\2020\source_31\attempt_f4d2c12d33.gdb\route_32_d24de900c2,f1ea847ff27fae4fdf85e141cedbbd799e33e9a657e1d49846edf85404c0d977,116792.046875,116987.859375,117018.99945385137,0.16765910457035016,64.72792206135018,64.72792206135786,0.0,3207.106784160038,2.0529231730611176e-08,2.0528788944969563e-08,100.0,100.0,100.0,100.0
